match_id,season_id,match_number,match_date,stage,venue_id,venue_name,team1_id,team1_name,team2_id,team2_name,toss_winner_id,toss_selection,team1_score,team2_score,winner_id,winning_team_name,score_margin,is_tie,team1_raid_points,team1_tackle_points,team1_all_out_points,team1_extra_points,team2_raid_points,team2_tackle_points,team2_all_out_points,team2_extra_points,team1_raids_total,team1_raids_successful,team1_raids_unsuccessful,team1_raids_empty,team1_super_raids,team2_raids_total,team2_raids_successful,team2_raids_unsuccessful,team2_raids_empty,team2_super_raids,team1_tackles_total,team1_tackles_successful,team1_super_tackles,team2_tackles_total,team2_tackles_successful,team2_super_tackles,team1_all_outs,team2_all_outs
91,2,Match 30,8/4/2015,League,9,"Gachibowli Indoor Stadium, Hyderabad",5,U Mumba,2,Dabang Delhi,2,Choice of court :Left,29,25,5.0,U Mumba,4,False,14,12,2,1,11,11,2,1,43,12,11,20,0,43,12,13,18,0,21,12,0,21,11,0,1,0
92,2,Match 31,8/5/2015,League,9,"Gachibowli Indoor Stadium, Hyderabad",8,Telugu Titans,4,Bengal Warriors,4,Choice of court :Left,44,28,8.0,Telugu Titans,16,False,22,16,4,2,21,4,0,3,47,19,4,24,0,47,16,17,14,0,35,16,0,20,3,0,0,0
93,2,Match 32,8/6/2015,League,9,"Gachibowli Indoor Stadium, Hyderabad",4,Bengal Warriors,1,Bengaluru Bulls,1,Choice of court :Left,22,33,1.0,Bengaluru Bulls,11,False,10,10,0,2,18,10,4,1,46,9,11,26,0,46,14,9,23,0,25,8,0,16,10,0,0,1
94,2,Match 33,8/6/2015,League,9,"Gachibowli Indoor Stadium, Hyderabad",8,Telugu Titans,6,Patna Pirates,8,Choice of court :Right,54,32,8.0,Telugu Titans,22,False,29,15,8,2,21,6,2,3,46,21,6,19,0,46,17,16,13,0,29,14,0,32,5,0,0,0
95,2,Match 34,8/7/2015,League,9,"Gachibowli Indoor Stadium, Hyderabad",3,Jaipur Pink Panthers,5,U Mumba,5,Choice of court :Left,35,25,3.0,Jaipur Pink Panthers,10,False,12,16,2,5,10,14,0,1,44,9,13,22,0,45,8,15,22,0,21,13,0,23,13,0,0,0
96,2,Match 35,8/7/2015,League,9,"Gachibowli Indoor Stadium, Hyderabad",8,Telugu Titans,7,Puneri Paltan,7,Choice of court :Left,29,29,,Tie,0,True,18,9,2,0,16,10,2,1,45,15,10,20,0,44,13,9,22,0,23,9,0,26,10,0,1,1
97,2,Match 36,8/8/2015,League,2,"Thyagaraj Sports Complex, Delhi",2,Dabang Delhi,4,Bengal Warriors,4,Choice of court :Left,17,20,4.0,Bengal Warriors,3,False,7,9,0,1,8,12,0,0,42,6,10,26,0,41,7,8,26,0,15,8,0,17,10,0,0,0
98,2,Match 37,8/8/2015,League,2,"Thyagaraj Sports Complex, Delhi",6,Patna Pirates,1,Bengaluru Bulls,6,Choice of court :Right,30,28,6.0,Patna Pirates,2,False,11,16,2,1,16,5,2,5,42,9,9,24,0,43,15,14,14,0,27,13,0,12,5,0,1,1
99,2,Match 38,8/9/2015,League,2,"Thyagaraj Sports Complex, Delhi",5,U Mumba,4,Bengal Warriors,5,Choice of court :Right,31,17,5.0,U Mumba,14,False,16,8,4,3,9,5,2,1,41,15,5,21,0,41,7,11,23,0,16,8,0,20,5,0,1,1
100,2,Match 39,8/9/2015,League,2,"Thyagaraj Sports Complex, Delhi",2,Dabang Delhi,6,Patna Pirates,6,Choice of court :Left,45,26,2.0,Dabang Delhi,19,False,23,15,6,1,16,7,0,3,45,13,7,25,0,44,15,14,15,0,25,13,0,28,6,0,1,0
101,2,Match 40,8/10/2015,League,2,"Thyagaraj Sports Complex, Delhi",2,Dabang Delhi,3,Jaipur Pink Panthers,3,Choice of court :Left,21,51,3.0,Jaipur Pink Panthers,30,False,12,8,0,1,28,12,10,1,39,10,13,16,0,40,18,6,16,0,33,6,0,21,12,0,0,5
102,2,Match 41,8/11/2015,League,2,"Thyagaraj Sports Complex, Delhi",3,Jaipur Pink Panthers,7,Puneri Paltan,7,Choice of court :Left,31,18,3.0,Jaipur Pink Panthers,13,False,15,12,4,0,11,6,0,1,44,14,6,24,0,44,10,12,22,0,21,12,0,21,6,0,2,0
103,2,Match 42,8/11/2015,League,2,"Thyagaraj Sports Complex, Delhi",2,Dabang Delhi,8,Telugu Titans,8,Choice of court :Right,45,45,,Tie,0,True,34,7,4,0,35,9,0,1,44,20,8,16,0,44,22,7,15,0,35,7,0,35,7,0,1,0
104,2,Match 43,8/12/2015,League,1,"Sree Kanteerava Stadium, Bengaluru",1,Bengaluru Bulls,5,U Mumba,1,Choice of court :Right,29,36,5.0,U Mumba,7,False,16,10,0,3,12,19,4,1,49,12,18,19,0,48,11,10,27,0,20,9,0,30,18,0,0,1
105,2,Match 44,8/13/2015,League,1,"Sree Kanteerava Stadium, Bengaluru",4,Bengal Warriors,7,Puneri Paltan,7,Choice of court :Left,31,28,4.0,Bengal Warriors,3,False,14,10,2,5,11,12,0,5,46,11,10,25,0,46,10,13,23,0,19,9,0,20,9,0,1,0
106,2,Match 45,8/13/2015,League,1,"Sree Kanteerava Stadium, Bengaluru",1,Bengaluru Bulls,3,Jaipur Pink Panthers,3,Choice of court :Left,25,27,3.0,Jaipur Pink Panthers,2,False,12,7,2,4,11,13,2,1,52,11,12,29,0,53,11,9,33,0,16,7,0,23,12,0,1,1
107,2,Match 46,8/14/2015,League,1,"Sree Kanteerava Stadium, Bengaluru",4,Bengal Warriors,6,Patna Pirates,4,Choice of court :Right,32,34,6.0,Patna Pirates,2,False,20,9,2,1,21,10,2,1,47,11,9,27,0,47,14,8,25,0,25,7,0,25,9,0,0,0
108,2,Match 47,8/14/2015,League,1,"Sree Kanteerava Stadium, Bengaluru",1,Bengaluru Bulls,2,Dabang Delhi,2,Choice of court :Left,40,21,1.0,Bengaluru Bulls,19,False,20,14,6,0,15,6,0,0,47,16,6,25,0,46,13,14,19,0,22,14,0,24,6,0,0,0
109,2,Match 48,8/15/2015,League,1,"Sree Kanteerava Stadium, Bengaluru",6,Patna Pirates,5,U Mumba,6,Choice of court :Right,27,32,5.0,U Mumba,5,False,13,11,2,1,15,12,4,1,48,13,11,24,0,49,12,11,26,0,26,11,0,22,11,0,0,1
110,2,Match 49,8/15/2015,League,1,"Sree Kanteerava Stadium, Bengaluru",1,Bengaluru Bulls,8,Telugu Titans,1,Choice of court :Left,43,29,1.0,Bengaluru Bulls,14,False,18,15,6,4,18,9,2,0,52,14,9,29,0,52,17,18,17,0,30,15,0,26,8,0,2,1
111,2,Match 50,8/16/2015,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,2,Dabang Delhi,2,Choice of court :Left,33,28,7.0,Puneri Paltan,5,False,18,11,4,0,16,9,2,1,40,15,8,17,0,40,11,11,18,0,23,11,0,24,7,0,1,1
112,2,Match 51,8/16/2015,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",3,Jaipur Pink Panthers,4,Bengal Warriors,4,Choice of court :Left,38,39,4.0,Bengal Warriors,1,False,25,4,2,7,19,16,4,0,43,22,13,8,0,39,11,5,23,0,22,3,0,33,13,0,1,2
113,2,Match 52,8/17/2015,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,5,U Mumba,7,Choice of court :Right,34,39,5.0,U Mumba,5,False,18,11,2,3,18,16,4,1,43,13,14,16,0,43,12,12,19,0,27,10,0,27,14,0,0,1
114,2,Match 53,8/18/2015,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",5,U Mumba,8,Telugu Titans,5,Choice of court :Right,25,46,8.0,Telugu Titans,21,False,19,6,0,0,27,12,6,1,43,15,13,15,0,43,23,5,15,0,30,5,0,27,12,0,0,2
115,2,Match 54,8/18/2015,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,6,Patna Pirates,7,Choice of court :Right,21,38,6.0,Patna Pirates,17,False,9,10,0,2,14,13,6,5,43,6,15,22,0,44,11,9,24,0,21,7,0,18,13,0,0,3
116,2,Match 55,8/19/2015,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",6,Patna Pirates,3,Jaipur Pink Panthers,3,Choice of court :Left,26,24,6.0,Patna Pirates,2,False,10,13,2,1,12,12,0,0,42,6,9,27,0,43,12,14,17,0,19,13,0,18,9,0,1,0
117,2,Match 56,8/19/2015,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,1,Bengaluru Bulls,7,Choice of court :Left,30,31,1.0,Bengaluru Bulls,1,False,20,8,2,0,16,9,2,4,48,13,9,26,0,47,10,8,29,0,23,8,0,24,7,0,0,1
118,2,Semi-Final 1,8/21/2015,League,5,"DOME@NSCI SVP Stadium, Mumbai",8,Telugu Titans,1,Bengaluru Bulls,8,Choice of court :Right,38,39,1.0,Bengaluru Bulls,1,False,21,15,2,0,20,13,4,2,52,17,15,20,0,52,17,9,26,0,28,9,0,27,13,0,0,0
119,2,Semi-Final 2,8/21/2015,League,5,"DOME@NSCI SVP Stadium, Mumbai",5,U Mumba,6,Patna Pirates,6,Choice of court :Right,35,18,5.0,U Mumba,17,False,13,18,4,0,9,8,0,1,50,13,7,30,0,50,8,16,26,0,24,16,0,19,7,0,2,0
120,2,3/4 Place,8/23/2015,League,5,"DOME@NSCI SVP Stadium, Mumbai",6,Patna Pirates,8,Telugu Titans,6,Choice of court :Right,26,34,8.0,Telugu Titans,8,False,15,10,0,1,19,7,4,4,46,11,9,26,0,46,15,7,24,0,24,7,0,20,7,0,0,2
121,2,Final,8/23/2015,League,5,"DOME@NSCI SVP Stadium, Mumbai",5,U Mumba,1,Bengaluru Bulls,5,Choice of court :Right,36,30,5.0,U Mumba,6,False,17,14,4,1,18,10,2,0,52,14,10,28,0,51,13,14,24,0,29,14,0,26,10,0,1,1
122,3,Match 1,1/30/2016,League,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",8,Telugu Titans,5,U Mumba,5,Choice of court :Left,25,27,5.0,U Mumba,2,False,16,6,2,1,15,7,2,3,40,12,8,20,0,40,11,7,22,0,17,6,0,23,7,0,0,1
123,3,Match 2,1/30/2016,League,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",2,Dabang Delhi,1,Bengaluru Bulls,2,Choice of court :Right,29,35,1.0,Bengaluru Bulls,6,False,19,5,2,3,18,11,4,2,42,15,11,16,0,42,12,7,23,0,21,5,0,27,11,0,0,2
124,3,Match 3,1/31/2016,League,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",3,Jaipur Pink Panthers,5,U Mumba,5,Choice of court :Left,27,18,3.0,Jaipur Pink Panthers,9,False,10,12,2,3,9,9,0,0,39,8,9,22,0,39,8,11,20,0,18,10,0,19,9,0,0,0
125,3,Match 4,1/31/2016,League,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",8,Telugu Titans,7,Puneri Paltan,7,Choice of court :Left,27,26,8.0,Telugu Titans,1,False,13,10,0,4,11,11,2,2,43,10,11,22,0,43,10,10,23,0,19,8,2,19,10,1,0,1
126,3,Match 5,2/1/2016,League,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",6,Patna Pirates,3,Jaipur Pink Panthers,6,Choice of court :Left,29,28,6.0,Patna Pirates,1,False,14,13,2,0,16,9,0,3,39,10,9,20,0,40,14,10,16,0,22,10,0,20,6,0,0,0
127,3,Match 6,2/1/2016,League,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",8,Telugu Titans,2,Dabang Delhi,2,Choice of court :Left,45,34,8.0,Telugu Titans,11,False,26,14,4,1,27,4,2,1,42,22,4,16,1,43,17,13,13,1,32,12,1,26,4,0,2,1
128,3,Match 7,2/2/2016,League,8,"Rajiv Gandhi Indoor Stadium, Visakhapatnam",8,Telugu Titans,4,Bengal Warriors,4,Choice of court :Left,17,25,4.0,Bengal Warriors,8,False,9,7,0,1,11,10,2,2,41,7,11,23,0,41,10,7,24,0,16,7,0,16,10,0,0,1
129,3,Match 8,2/3/2016,League,1,"Sree Kanteerava Stadium, Bengaluru",1,Bengaluru Bulls,6,Patna Pirates,1,Choice of court :Right,24,33,6.0,Patna Pirates,9,False,17,5,0,2,18,11,2,2,43,15,11,17,0,42,16,5,21,0,21,5,0,24,10,0,0,1
130,3,Match 9,2/3/2016,League,1,"Sree Kanteerava Stadium, Bengaluru",2,Dabang Delhi,7,Puneri Paltan,7,Choice of court :Left,20,38,7.0,Puneri Paltan,18,False,13,6,0,1,20,13,4,1,41,9,13,19,0,41,16,5,20,0,25,5,0,24,13,0,0,2
131,3,Match 10,2/4/2016,League,1,"Sree Kanteerava Stadium, Bengaluru",1,Bengaluru Bulls,4,Bengal Warriors,1,Choice of court :Right,24,34,4.0,Bengal Warriors,10,False,12,9,2,1,18,10,4,2,41,10,10,21,0,42,14,8,20,0,24,7,0,20,9,0,1,1
132,3,Match 11,2/5/2016,League,1,"Sree Kanteerava Stadium, Bengaluru",2,Dabang Delhi,5,U Mumba,2,Choice of court :Right,17,30,5.0,U Mumba,13,False,7,9,0,1,13,11,4,2,40,6,13,21,0,41,10,9,22,0,21,9,0,16,11,0,0,1
133,3,Match 12,2/5/2016,League,1,"Sree Kanteerava Stadium, Bengaluru",1,Bengaluru Bulls,3,Jaipur Pink Panthers,1,Choice of court :Left,36,26,1.0,Bengaluru Bulls,10,False,16,13,6,1,18,4,2,2,43,13,5,25,0,44,14,12,18,0,22,11,0,18,4,0,0,0
134,3,Match 13,2/6/2016,League,1,"Sree Kanteerava Stadium, Bengaluru",5,U Mumba,6,Patna Pirates,5,Choice of court :Right,26,40,6.0,Patna Pirates,14,False,16,7,0,3,18,14,4,4,43,10,16,17,0,43,12,6,25,0,24,6,0,28,14,0,0,1
135,3,Match 14,2/6/2016,League,1,"Sree Kanteerava Stadium, Bengaluru",1,Bengaluru Bulls,8,Telugu Titans,1,Choice of court :Left,26,35,8.0,Telugu Titans,9,False,16,6,0,4,16,13,2,4,41,13,11,17,0,40,14,7,19,0,17,6,0,27,11,2,0,1
136,3,Match 15,2/7/2016,League,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4,Bengal Warriors,7,Puneri Paltan,7,Choice of court :Left,33,28,4.0,Bengal Warriors,5,False,18,9,4,2,14,9,2,3,40,15,7,18,0,40,10,11,19,0,17,9,0,22,6,0,0,0
137,3,Match 16,2/7/2016,League,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",3,Jaipur Pink Panthers,2,Dabang Delhi,3,Choice of court :Left,39,34,3.0,Jaipur Pink Panthers,5,False,22,8,4,5,20,11,2,1,40,17,8,15,0,39,13,11,15,0,20,8,0,26,8,0,0,0
138,3,Match 17,2/8/2016,League,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",6,Patna Pirates,8,Telugu Titans,8,Choice of court :Left,29,25,6.0,Patna Pirates,4,False,16,9,2,2,20,4,0,1,40,13,4,23,1,41,20,9,12,0,25,9,0,19,4,0,1,0
139,3,Match 18,2/8/2016,League,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4,Bengal Warriors,2,Dabang Delhi,4,Choice of court :Right,34,17,4.0,Bengal Warriors,17,False,16,9,4,5,10,6,0,1,41,15,6,20,0,41,9,13,19,0,16,9,0,19,6,0,0,0
140,3,Match 19,2/9/2016,League,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4,Bengal Warriors,6,Patna Pirates,6,Choice of court :Left,31,36,6.0,Patna Pirates,5,False,18,11,0,2,23,9,4,0,42,16,8,18,0,42,15,10,17,0,29,9,0,23,8,0,0,2
141,3,Match 20,2/10/2016,League,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",5,U Mumba,1,Bengaluru Bulls,5,Choice of court :Right,29,28,5.0,U Mumba,1,False,13,12,2,2,13,9,4,2,42,13,10,19,0,42,8,11,23,0,24,11,0,16,9,0,0,1
142,3,Match 21,2/10/2016,League,4,"Netaji Subhash Chandra Bose Indoor Stadium, Kolkata",4,Bengal Warriors,3,Jaipur Pink Panthers,3,Choice of court :Left,34,20,4.0,Bengal Warriors,14,False,17,10,4,3,12,5,0,3,43,12,6,25,0,42,11,13,18,0,18,10,0,19,4,0,0,0
143,3,Match 22,2/11/2016,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,6,Patna Pirates,6,Choice of court :Left,30,30,,Tie,0,True,16,10,2,2,17,9,2,2,45,16,10,19,0,44,12,10,22,0,25,10,0,23,9,0,0,1
144,3,Match 23,2/12/2016,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",6,Patna Pirates,2,Dabang Delhi,6,Choice of court :Right,47,34,6.0,Patna Pirates,13,False,25,12,6,4,25,5,2,2,44,21,6,17,0,44,22,11,11,0,30,11,0,25,5,0,2,0
145,3,Match 24,2/12/2016,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,3,Jaipur Pink Panthers,7,Choice of court :Right,32,32,,Tie,0,True,21,8,2,1,21,7,2,2,41,18,7,16,0,42,11,9,22,0,24,8,0,25,7,0,0,1
146,3,Match 25,2/13/2016,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",3,Jaipur Pink Panthers,8,Telugu Titans,3,Choice of court :Right,25,27,8.0,Telugu Titans,2,False,13,11,0,1,14,10,2,1,41,10,9,22,0,42,12,8,22,0,21,8,3,16,9,1,0,1
147,3,Match 26,2/13/2016,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,5,U Mumba,7,Choice of court :Right,27,29,5.0,U Mumba,2,False,14,8,2,3,15,10,2,2,42,9,10,23,0,43,11,9,23,0,19,7,0,19,9,0,1,0
148,3,Match 27,2/14/2016,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",5,U Mumba,4,Bengal Warriors,5,Choice of court :Right,32,21,5.0,U Mumba,11,False,15,10,4,3,16,4,0,1,40,13,4,23,0,40,14,12,14,0,16,10,0,16,3,0,1,0
149,3,Match 28,2/14/2016,League,7,"Shree Shiv Chhatrapati Sports Complex, Pune",7,Puneri Paltan,1,Bengaluru Bulls,1,Choice of court :Right,29,27,7.0,Puneri Paltan,2,False,17,10,2,0,17,6,2,2,40,12,6,22,0,40,14,10,16,0,25,10,0,17,6,0,0,0
150,3,Match 29,2/16/2016,League,6,"Patliputra Sports Complex, Patna",6,Patna Pirates,4,Bengal Warriors,4,Choice of court :Left,32,27,6.0,Patna Pirates,5,False,17,10,2,3,15,8,2,2,45,13,8,24,0,44,15,10,19,0,23,9,0,22,8,0,1,0
151,3,Match 30,2/16/2016,League,6,"Patliputra Sports Complex, Patna",8,Telugu Titans,3,Jaipur Pink Panthers,8,Choice of court :Right,26,35,3.0,Jaipur Pink Panthers,9,False,15,6,2,3,14,14,4,3,46,11,14,21,0,47,14,8,25,0,18,5,0,21,12,0,1,1
152,3,Match 31,2/17/2016,League,6,"Patliputra Sports Complex, Patna",6,Patna Pirates,1,Bengaluru Bulls,1,Choice of court :Left,36,32,6.0,Patna Pirates,4,False,24,9,2,1,21,5,4,2,43,18,6,19,0,42,12,10,20,0,29,9,0,18,5,0,0,1
153,3,Match 32,2/18/2016,League,6,"Patliputra Sports Complex, Patna",1,Bengaluru Bulls,2,Dabang Delhi,2,Choice of court :Left,21,35,2.0,Dabang Delhi,14,False,11,7,0,3,15,14,4,2,44,10,15,19,0,45,13,8,24,0,19,6,0,23,14,0,0,1
154,3,Match 33,2/18/2016,League,6,"Patliputra Sports Complex, Patna",6,Patna Pirates,7,Puneri Paltan,6,Choice of court :Right,28,28,,Tie,0,True,15,10,2,1,14,11,2,1,44,12,12,20,0,44,12,11,21,0,22,10,0,23,11,0,1,0
155,3,Match 34,2/19/2016,League,6,"Patliputra Sports Complex, Patna",4,Bengal Warriors,8,Telugu Titans,8,Choice of court :Left,32,28,4.0,Bengal Warriors,4,False,15,11,4,2,15,10,0,3,48,15,8,25,0,47,11,13,23,0,20,11,0,21,7,0,0,0
156,3,Match 35,2/19/2016,League,6,"Patliputra Sports Complex, Patna",6,Patna Pirates,5,U Mumba,5,Choice of court :Left,28,34,5.0,U Mumba,6,False,16,8,2,2,15,13,4,2,43,11,13,19,0,43,12,9,22,0,18,8,0,24,13,0,0,1
157,3,Match 36,2/20/2016,League,3,"Sawai Mansingh Stadium, Jaipur",3,Jaipur Pink Panthers,1,Bengaluru Bulls,1,Choice of court :Right,30,21,3.0,Jaipur Pink Panthers,9,False,15,9,4,2,13,7,0,1,41,11,7,23,0,40,9,10,21,0,17,8,0,21,6,0,0,0
158,3,Match 37,2/20/2016,League,3,"Sawai Mansingh Stadium, Jaipur",7,Puneri Paltan,2,Dabang Delhi,2,Choice of court :Right,32,22,7.0,Puneri Paltan,10,False,13,15,4,0,9,10,0,3,50,11,10,29,0,49,7,15,27,0,23,15,0,21,8,0,1,0
159,3,Match 38,2/21/2016,League,3,"Sawai Mansingh Stadium, Jaipur",8,Telugu Titans,1,Bengaluru Bulls,1,Choice of court :Left,40,22,8.0,Telugu Titans,18,False,18,14,4,4,18,3,0,1,46,17,4,25,0,45,17,12,16,0,27,11,0,17,3,0,2,0
160,3,Match 39,2/21/2016,League,3,"Sawai Mansingh Stadium, Jaipur",3,Jaipur Pink Panthers,7,Puneri Paltan,3,Choice of court :Left,18,33,7.0,Puneri Paltan,15,False,13,3,0,2,10,17,4,2,42,8,17,17,0,41,10,5,26,0,13,3,0,25,17,0,0,1
161,3,Match 40,2/22/2016,League,3,"Sawai Mansingh Stadium, Jaipur",3,Jaipur Pink Panthers,4,Bengal Warriors,3,Choice of court :Right,18,34,4.0,Bengal Warriors,16,False,5,10,0,3,15,14,4,1,43,5,14,24,0,44,10,9,25,0,21,8,0,17,14,0,0,1
162,3,Match 41,2/23/2016,League,3,"Sawai Mansingh Stadium, Jaipur",4,Bengal Warriors,5,U Mumba,4,Choice of court :Left,17,30,5.0,U Mumba,13,False,5,10,0,2,12,12,4,2,43,4,13,26,0,43,10,9,24,0,19,8,0,17,12,0,0,2
163,3,Match 42,2/23/2016,League,3,"Sawai Mansingh Stadium, Jaipur",3,Jaipur Pink Panthers,6,Patna Pirates,3,Choice of court :Left,24,47,6.0,Patna Pirates,23,False,13,7,2,2,23,14,8,2,45,12,15,18,0,45,19,8,18,0,23,7,0,24,14,0,0,1
164,3,Match 43,2/24/2016,League,2,"Thyagaraj Sports Complex, Delhi",2,Dabang Delhi,8,Telugu Titans,2,Choice of court :Right,36,44,8.0,Telugu Titans,8,False,24,9,2,1,28,10,6,0,47,17,10,20,0,48,23,6,19,0,31,6,0,26,10,0,1,0
165,3,Match 44,2/25/2016,League,2,"Thyagaraj Sports Complex, Delhi",1,Bengaluru Bulls,5,U Mumba,5,Choice of court :Left,18,39,5.0,U Mumba,21,False,10,5,0,3,18,14,6,1,43,8,15,20,0,43,15,6,22,0,22,5,0,20,14,0,0,2
166,3,Match 45,2/25/2016,League,2,"Thyagaraj Sports Complex, Delhi",2,Dabang Delhi,6,Patna Pirates,2,Choice of court :Right,34,67,6.0,Patna Pirates,33,False,25,7,0,2,34,20,10,3,50,17,21,12,0,50,29,6,15,0,40,6,0,35,20,0,0,1
167,3,Match 46,2/26/2016,League,2,"Thyagaraj Sports Complex, Delhi",7,Puneri Paltan,8,Telugu Titans,7,Choice of court :Right,41,24,7.0,Puneri Paltan,17,False,15,20,4,2,18,5,0,1,48,15,4,29,0,47,15,19,13,0,32,17,0,16,4,0,2,0
168,3,Match 47,2/26/2016,League,2,"Thyagaraj Sports Complex, Delhi",2,Dabang Delhi,3,Jaipur Pink Panthers,3,Choice of court :Left,21,21,,Tie,0,True,8,11,2,0,10,11,0,0,44,7,8,29,0,45,7,11,27,0,19,11,0,15,8,0,0,0
169,3,Match 48,2/27/2016,League,2,"Thyagaraj Sports Complex, Delhi",1,Bengaluru Bulls,7,Puneri Paltan,1,Choice of court :Right,27,44,7.0,Puneri Paltan,17,False,17,7,2,1,25,10,6,3,47,13,11,23,0,47,17,6,24,0,29,6,0,22,10,0,0,1
170,3,Match 49,2/27/2016,League,2,"Thyagaraj Sports Complex, Delhi",2,Dabang Delhi,4,Bengal Warriors,2,Choice of court :Right,31,37,4.0,Bengal Warriors,6,False,22,5,2,2,28,6,2,1,44,18,5,21,0,45,25,4,16,0,23,4,0,23,5,0,1,1
171,3,Match 50,2/28/2016,League,5,"DOME@NSCI SVP Stadium, Mumbai",5,U Mumba,3,Jaipur Pink Panthers,3,Choice of court :Left,35,21,5.0,U Mumba,14,False,18,10,6,1,11,7,2,1,43,16,7,20,0,42,9,10,23,0,18,10,0,22,7,0,2,1
172,3,Match 51,2/28/2016,League,5,"DOME@NSCI SVP Stadium, Mumbai",8,Telugu Titans,6,Patna Pirates,6,Choice of court :Left,42,41,8.0,Telugu Titans,1,False,29,5,4,4,30,7,4,0,44,25,7,12,0,45,19,8,18,0,29,5,0,32,7,0,0,1
173,3,Match 52,2/29/2016,League,5,"DOME@NSCI SVP Stadium, Mumbai",5,U Mumba,7,Puneri Paltan,5,Choice of court :Right,30,27,5.0,U Mumba,3,False,19,9,2,0,11,14,2,0,42,14,10,18,0,43,9,9,25,0,19,9,0,22,10,0,1,0
174,3,Match 53,3/1/2016,League,5,"DOME@NSCI SVP Stadium, Mumbai",4,Bengal Warriors,1,Bengaluru Bulls,4,Choice of court :Right,26,22,4.0,Bengal Warriors,4,False,15,11,0,0,10,8,0,4,51,14,10,27,0,50,8,10,32,0,20,10,0,21,8,0,0,0
175,3,Match 54,3/1/2016,League,5,"DOME@NSCI SVP Stadium, Mumbai",5,U Mumba,8,Telugu Titans,8,Choice of court :Right,38,22,5.0,U Mumba,16,False,20,10,6,2,17,3,0,2,41,18,3,20,0,41,10,11,20,0,21,10,0,21,2,0,0,0
176,3,Match 55,3/2/2016,League,5,"DOME@NSCI SVP Stadium, Mumbai",7,Puneri Paltan,4,Bengal Warriors,7,Choice of court :Right,43,19,7.0,Puneri Paltan,24,False,24,13,6,0,11,7,0,1,45,17,6,22,0,45,12,13,20,0,23,13,0,28,6,0,3,0
177,3,Match 56,3/2/2016,League,5,"DOME@NSCI SVP Stadium, Mumbai",5,U Mumba,2,Dabang Delhi,2,Choice of court :Left,36,20,5.0,U Mumba,16,False,21,10,4,1,9,9,0,2,44,20,8,16,0,45,7,10,28,0,18,10,0,26,7,0,1,0
178,3,Semi-Final 1,3/4/2016,League,10,"Indira Gandhi Indoor Stadium, New Delhi",6,Patna Pirates,7,Puneri Paltan,7,Choice of court :Right,40,21,6.0,Patna Pirates,19,False,18,15,6,1,11,8,2,0,43,12,8,23,0,42,11,15,16,0,23,15,0,24,8,0,3,0
179,3,Semi-Final 2,3/4/2016,League,10,"Indira Gandhi Indoor Stadium, New Delhi",5,U Mumba,4,Bengal Warriors,4,Choice of court :Right,41,29,5.0,U Mumba,12,False,20,14,6,1,18,9,2,0,48,16,8,24,0,47,16,13,18,0,27,12,0,27,8,0,1,0
180,3,3/4 Place,3/5/2016,League,10,"Indira Gandhi Indoor Stadium, New Delhi",4,Bengal Warriors,7,Puneri Paltan,7,Choice of court :Left,27,31,7.0,Puneri Paltan,4,False,14,11,2,0,15,10,4,2,46,11,10,25,0,46,13,8,25,0,21,8,0,19,9,0,1,2
181,3,Final,3/5/2016,League,10,"Indira Gandhi Indoor Stadium, New Delhi",5,U Mumba,6,Patna Pirates,6,Choice of court :Right,28,31,6.0,Patna Pirates,3,False,14,11,2,1,16,12,2,1,50,13,13,24,0,51,12,10,29,0,24,10,0,24,12,0,0,1
182,4,Match 1,6/25/2016,League,5,"DOME@NSCI SVP Stadium, Mumbai",7,Puneri Paltan,8,Telugu Titans,7,Choice of court :Right,12,25,8.0,Telugu Titans,13,False,8,2,0,2,9,3,10,3,8,4,3,1,0,8,6,2,0,0,6,2,0,6,3,0,0,5
